image_id	image_time	image_wavelength	filePath_downsize_image	new_w	new_h
2013020703242062	2013-02-07 03:24:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__03_24_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020703542063	2013-02-07 03:54:20.630	131.0	/data/aia-sigmoid-1k-png/2013_02_07__03_54_20_63__SDO_AIA_AIA_131.png	1024	1024
2013020704242062	2013-02-07 04:24:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__04_24_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020704542062	2013-02-07 04:54:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__04_54_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020705242062	2013-02-07 05:24:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__05_24_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020706242062	2013-02-07 06:24:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__06_24_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020707242062	2013-02-07 07:24:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__07_24_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020710542064	2013-02-07 10:54:20.640	131.0	/data/aia-sigmoid-1k-png/2013_02_07__10_54_20_64__SDO_AIA_AIA_131.png	1024	1024
2013020711242064	2013-02-07 11:24:20.640	131.0	/data/aia-sigmoid-1k-png/2013_02_07__11_24_20_64__SDO_AIA_AIA_131.png	1024	1024
2013020711542062	2013-02-07 11:54:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__11_54_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020713242062	2013-02-07 13:24:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__13_24_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020714242062	2013-02-07 14:24:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__14_24_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020716213512	2013-02-07 16:21:35.120	131.0	/data/aia-sigmoid-1k-png/2013_02_07__16_21_35_12__SDO_AIA_AIA_131.png	1024	1024
2013020717273262	2013-02-07 17:27:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__17_27_32_62__SDO_AIA_AIA_131.png	1024	1024
2013020718002062	2013-02-07 18:00:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__18_00_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020718272062	2013-02-07 18:27:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__18_27_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020718302062	2013-02-07 18:30:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__18_30_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020718572062	2013-02-07 18:57:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__18_57_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020719272062	2013-02-07 19:27:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__19_27_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020719302062	2013-02-07 19:30:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__19_30_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020721003262	2013-02-07 21:00:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__21_00_32_62__SDO_AIA_AIA_131.png	1024	1024
2013020721303262	2013-02-07 21:30:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__21_30_32_62__SDO_AIA_AIA_131.png	1024	1024
2013020722272062	2013-02-07 22:27:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__22_27_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020722570862	2013-02-07 22:57:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__22_57_08_62__SDO_AIA_AIA_131.png	1024	1024
2013020723000862	2013-02-07 23:00:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__23_00_08_62__SDO_AIA_AIA_131.png	1024	1024
2013020723302062	2013-02-07 23:30:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_07__23_30_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020802302062	2013-02-08 02:30:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_08__02_30_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020803002062	2013-02-08 03:00:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_08__03_00_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020806572062	2013-02-08 06:57:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_08__06_57_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020809002062	2013-02-08 09:00:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_08__09_00_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020809272062	2013-02-08 09:27:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_08__09_27_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020809302062	2013-02-08 09:30:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_08__09_30_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020809570863	2013-02-08 09:57:08.630	131.0	/data/aia-sigmoid-1k-png/2013_02_08__09_57_08_63__SDO_AIA_AIA_131.png	1024	1024
2013020810000862	2013-02-08 10:00:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_08__10_00_08_62__SDO_AIA_AIA_131.png	1024	1024
2013020810572062	2013-02-08 10:57:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_08__10_57_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020811572064	2013-02-08 11:57:20.640	131.0	/data/aia-sigmoid-1k-png/2013_02_08__11_57_20_64__SDO_AIA_AIA_131.png	1024	1024
2013020812272062	2013-02-08 12:27:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_08__12_27_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020812572062	2013-02-08 12:57:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_08__12_57_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020813272062	2013-02-08 13:27:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_08__13_27_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020813572062	2013-02-08 13:57:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_08__13_57_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020814272062	2013-02-08 14:27:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_08__14_27_20_62__SDO_AIA_AIA_131.png	1024	1024
2013020904570863	2013-02-09 04:57:08.630	131.0	/data/aia-sigmoid-1k-png/2013_02_09__04_57_08_63__SDO_AIA_AIA_131.png	1024	1024
2013020907000862	2013-02-09 07:00:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_09__07_00_08_62__SDO_AIA_AIA_131.png	1024	1024
2013020910300862	2013-02-09 10:30:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_09__10_30_08_62__SDO_AIA_AIA_131.png	1024	1024
2013020912300862	2013-02-09 12:30:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_09__12_30_08_62__SDO_AIA_AIA_131.png	1024	1024
2013020912573262	2013-02-09 12:57:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_09__12_57_32_62__SDO_AIA_AIA_131.png	1024	1024
2013020913270862	2013-02-09 13:27:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_09__13_27_08_62__SDO_AIA_AIA_131.png	1024	1024
2013020919570862	2013-02-09 19:57:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_09__19_57_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021006000862	2013-02-10 06:00:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_10__06_00_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021006300862	2013-02-10 06:30:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_10__06_30_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021014000862	2013-02-10 14:00:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_10__14_00_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021014570862	2013-02-10 14:57:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_10__14_57_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021015000862	2013-02-10 15:00:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_10__15_00_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021017570862	2013-02-10 17:57:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_10__17_57_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021020000862	2013-02-10 20:00:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_10__20_00_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021020300862	2013-02-10 20:30:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_10__20_30_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021021003262	2013-02-10 21:00:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_10__21_00_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021021300863	2013-02-10 21:30:08.630	131.0	/data/aia-sigmoid-1k-png/2013_02_10__21_30_08_63__SDO_AIA_AIA_131.png	1024	1024
2013021023000862	2013-02-10 23:00:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_10__23_00_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021023300862	2013-02-10 23:30:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_10__23_30_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021100270862	2013-02-11 00:27:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__00_27_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021100330862	2013-02-11 00:33:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__00_33_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021101030862	2013-02-11 01:03:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__01_03_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021101330862	2013-02-11 01:33:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__01_33_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021104393262	2013-02-11 04:39:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__04_39_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021105063262	2013-02-11 05:06:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__05_06_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021105363262	2013-02-11 05:36:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__05_36_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021107070864	2013-02-11 07:07:08.640	131.0	/data/aia-sigmoid-1k-png/2013_02_11__07_07_08_64__SDO_AIA_AIA_131.png	1024	1024
2013021107370862	2013-02-11 07:37:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__07_37_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021108073262	2013-02-11 08:07:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__08_07_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021111103262	2013-02-11 11:10:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__11_10_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021112103262	2013-02-11 12:10:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__12_10_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021113373262	2013-02-11 13:37:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__13_37_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021114073262	2013-02-11 14:07:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__14_07_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021114373262	2013-02-11 14:37:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__14_37_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021115072062	2013-02-11 15:07:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__15_07_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021115372062	2013-02-11 15:37:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__15_37_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021118072062	2013-02-11 18:07:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__18_07_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021119132062	2013-02-11 19:13:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__19_13_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021120132064	2013-02-11 20:13:20.640	131.0	/data/aia-sigmoid-1k-png/2013_02_11__20_13_20_64__SDO_AIA_AIA_131.png	1024	1024
2013021120432062	2013-02-11 20:43:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_11__20_43_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021202420862	2013-02-12 02:42:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__02_42_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021205120862	2013-02-12 05:12:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__05_12_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021205420862	2013-02-12 05:42:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__05_42_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021206120862	2013-02-12 06:12:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__06_12_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021208120862	2013-02-12 08:12:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__08_12_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021209120864	2013-02-12 09:12:08.640	131.0	/data/aia-sigmoid-1k-png/2013_02_12__09_12_08_64__SDO_AIA_AIA_131.png	1024	1024
2013021209420862	2013-02-12 09:42:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__09_42_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021212120862	2013-02-12 12:12:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__12_12_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021212420862	2013-02-12 12:42:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__12_42_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021213120862	2013-02-12 13:12:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__13_12_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021214420862	2013-02-12 14:42:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__14_42_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021215123262	2013-02-12 15:12:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__15_12_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021215423262	2013-02-12 15:42:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__15_42_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021215453264	2013-02-12 15:45:32.640	131.0	/data/aia-sigmoid-1k-png/2013_02_12__15_45_32_64__SDO_AIA_AIA_131.png	1024	1024
2013021216123262	2013-02-12 16:12:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__16_12_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021216453262	2013-02-12 16:45:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__16_45_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021217153262	2013-02-12 17:15:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__17_15_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021218120862	2013-02-12 18:12:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__18_12_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021218420862	2013-02-12 18:42:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__18_42_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021219120864	2013-02-12 19:12:08.640	131.0	/data/aia-sigmoid-1k-png/2013_02_12__19_12_08_64__SDO_AIA_AIA_131.png	1024	1024
2013021220152321	2013-02-12 20:15:23.210	131.0	/data/aia-sigmoid-1k-png/2013_02_12__20_15_23_21__SDO_AIA_AIA_131.png	1024	1024
2013021220420862	2013-02-12 20:42:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__20_42_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021220450862	2013-02-12 20:45:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__20_45_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021221120862	2013-02-12 21:12:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__21_12_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021221420862	2013-02-12 21:42:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_12__21_42_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021301152062	2013-02-13 01:15:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__01_15_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021307452062	2013-02-13 07:45:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__07_45_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021312153262	2013-02-13 12:15:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__12_15_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021314152062	2013-02-13 14:15:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__14_15_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021315122062	2013-02-13 15:12:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__15_12_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021315452062	2013-02-13 15:45:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__15_45_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021316452062	2013-02-13 16:45:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__16_45_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021317422062	2013-02-13 17:42:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__17_42_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021320122062	2013-02-13 20:12:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__20_12_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021320422062	2013-02-13 20:42:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__20_42_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021321422062	2013-02-13 21:42:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__21_42_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021321452062	2013-02-13 21:45:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__21_45_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021322150862	2013-02-13 22:15:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__22_15_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021323150862	2013-02-13 23:15:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__23_15_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021323450862	2013-02-13 23:45:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_13__23_45_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021400120862	2013-02-14 00:12:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__00_12_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021400450862	2013-02-14 00:45:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__00_45_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021401120862	2013-02-14 01:12:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__01_12_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021401150862	2013-02-14 01:15:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__01_15_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021401450862	2013-02-14 01:45:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__01_45_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021402120864	2013-02-14 02:12:08.640	131.0	/data/aia-sigmoid-1k-png/2013_02_14__02_12_08_64__SDO_AIA_AIA_131.png	1024	1024
2013021402420862	2013-02-14 02:42:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__02_42_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021403122062	2013-02-14 03:12:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__03_12_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021403152062	2013-02-14 03:15:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__03_15_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021403422062	2013-02-14 03:42:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__03_42_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021404422062	2013-02-14 04:42:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__04_42_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021405122062	2013-02-14 05:12:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__05_12_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021405152062	2013-02-14 05:15:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__05_15_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021405422062	2013-02-14 05:42:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__05_42_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021406122063	2013-02-14 06:12:20.630	131.0	/data/aia-sigmoid-1k-png/2013_02_14__06_12_20_63__SDO_AIA_AIA_131.png	1024	1024
2013021406422062	2013-02-14 06:42:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__06_42_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021407422062	2013-02-14 07:42:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__07_42_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021408122063	2013-02-14 08:12:20.630	131.0	/data/aia-sigmoid-1k-png/2013_02_14__08_12_20_63__SDO_AIA_AIA_131.png	1024	1024
2013021408422062	2013-02-14 08:42:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__08_42_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021410122062	2013-02-14 10:12:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__10_12_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021416152062	2013-02-14 16:15:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__16_15_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021418452062	2013-02-14 18:45:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__18_45_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021419152062	2013-02-14 19:15:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__19_15_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021423152062	2013-02-14 23:15:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__23_15_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021423452062	2013-02-14 23:45:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_14__23_45_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021500152063	2013-02-15 00:15:20.630	131.0	/data/aia-sigmoid-1k-png/2013_02_15__00_15_20_63__SDO_AIA_AIA_131.png	1024	1024
2013021501150862	2013-02-15 01:15:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_15__01_15_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021506452062	2013-02-15 06:45:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_15__06_45_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021508152062	2013-02-15 08:15:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_15__08_15_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021601122062	2013-02-16 01:12:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_16__01_12_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021601422062	2013-02-16 01:42:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_16__01_42_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021613453262	2013-02-16 13:45:32.620	131.0	/data/aia-sigmoid-1k-png/2013_02_16__13_45_32_62__SDO_AIA_AIA_131.png	1024	1024
2013021617120862	2013-02-16 17:12:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_16__17_12_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021620120862	2013-02-16 20:12:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_16__20_12_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021620420862	2013-02-16 20:42:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_16__20_42_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021621150862	2013-02-16 21:15:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_16__21_15_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021703150862	2013-02-17 03:15:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_17__03_15_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021705150862	2013-02-17 05:15:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_17__05_15_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021708420862	2013-02-17 08:42:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_17__08_42_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021711420862	2013-02-17 11:42:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_17__11_42_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021716450862	2013-02-17 16:45:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_17__16_45_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021804450862	2013-02-18 04:45:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_18__04_45_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021805150862	2013-02-18 05:15:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_18__05_15_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021808120862	2013-02-18 08:12:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_18__08_12_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021809150862	2013-02-18 09:15:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_18__09_15_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021810422062	2013-02-18 10:42:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_18__10_42_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021815422062	2013-02-18 15:42:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_18__15_42_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021819150862	2013-02-18 19:15:08.620	131.0	/data/aia-sigmoid-1k-png/2013_02_18__19_15_08_62__SDO_AIA_AIA_131.png	1024	1024
2013021823122062	2013-02-18 23:12:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_18__23_12_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021823422062	2013-02-18 23:42:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_18__23_42_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021900122062	2013-02-19 00:12:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_19__00_12_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021900452062	2013-02-19 00:45:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_19__00_45_20_62__SDO_AIA_AIA_131.png	1024	1024
2013021901152062	2013-02-19 01:15:20.620	131.0	/data/aia-sigmoid-1k-png/2013_02_19__01_15_20_62__SDO_AIA_AIA_131.png	1024	1024
